	id	text	misogynous	misogyny_category	target	hate	humour
3735	3804	glam skanks karma bad bitch double feature official video url via	0	0	0	not_hate	not_funny
3736	3805	kevin s name in my phone is skank ass bitch as a joke but it feels true	0	0	0	not_hate	funny
3737	3806	why did this picture just call me a useless fugly skank bitch url	0	0	0	explicit_hate	funny
3738	3807	15 fuckhead for awhile i open two stores for his bitch ass little brother his skank show back up i find a meth pen tube foil in	0	0	0	explicit_hate	funny
3739	3808	i want a fucking boyfriend who could feel comfortable telling me everything not some pussy ass skank bitch like yourself	0	0	0	explicit_hate	funny
3740	3809	person_1 vs person_2 skank pussy bitch url via url	0	0	0	explicit_hate	funny
3741	3810	thank you lil bro bitch skank thot	0	0	0	not_hate	funny
3742	3811	morrissey is a fat skank bitch	0	0	0	explicit_hate	funny
3743	3812	see when a women cheats on a man some say you hoe skank bitch it s external when a man cheats on a woman so url	0	0	0	implicit_hate	funny
3744	3813	i think we need to have a little talk woman to skank jeaniene frost iloveparanormalromance	0	0	0	not_hate	funny
3745	3814	here s what i won t do demean another woman for the way she dresses slut whore skank are not part of my vocabulary	0	0	0	implicit_hate	funny
3746	3815	fyi calling a woman a skank never discredits her it just makes you sound like an asshole th url	0	0	0	not_hate	funny
3747	3816	would you dare be the girl that gets added and removed on snap by a lad with a girlfriend everytime they have an argument nah skank	0	0	0	implicit_hate	funny
3748	3817	about to tell him to get out of our house hes so fucking racist he thinks mumble rap and calling a girl a skank or someone f g is cool	0	0	0	implicit_hate	funny
3749	3818	also jasmine is privately slut shaming and body shaming the girl gremlin via text and i ve never felt so defensive about a fictional skank	0	0	0	not_hate	funny
3750	3819	so my fat skank sister lmao the kid that lives in the room next to me doesn t wanna believe his girl is still ch url	0	0	0	implicit_hate	funny
3751	3820	girl why these people so pressed callin you all kinda ho s and skanks being loud and wrong url	0	0	0	not_hate	funny
3752	3821	you are the lowest kind of skank to attack a gold star widow based on your tweets i url	0	0	0	not_hate	funny
3753	3822	kalagot lage cant you fucking wait for ac s update fyt me skank url	0	0	0	not_hate	funny
3754	3823	i m fckin dead i fckin miss you hoe slut skank beetch url	0	0	0	not_hate	funny
3755	3824	you said it let s see how that works when you re wearing handcuffs i noticed eric is quiet and so is that skank conway	0	0	0	not_hate	funny
3756	3825	happy halloween hope everyone lives up to their full hoe potential tonight i believe in you you bust ass super skanks	0	0	0	implicit_hate	funny
3757	3826	as usual the skank democrats lie and make it up to cover their evil ass we r so looking forward to the public hanging swing you bastards	0	0	0	not_hate	funny
3758	3827	um excuse you i am a twank a twink and a skank	0	0	0	implicit_hate	funny
3759	3828	you sound like one lo intelligence skank	0	0	0	implicit_hate	funny
3760	3829	you re a skank ass ho but i love you anyway	0	0	0	explicit_hate	funny
3761	3830	diversity visa you utter hypocritical skank	0	0	0	implicit_hate	funny
3762	3831	happy birthday you skank url	0	0	0	not_hate	funny
3763	3832	looks like you but in skank form	0	0	0	implicit_hate	funny
3764	3833	that a velvet purlole suit bitch im hysterical url	0	0	0	not_hate	funny
3765	3834	bitch you re so brave and smart and hysterical omg i love you so much allah y7fdhch inshallah	0	0	0	implicit_hate	funny
3766	3835	jordan s so butthead it s hysterical learn how to treat a women that s why all your exs cheat on you pussy ass bitch keep trying me	0	0	0	implicit_hate	funny
3767	3836	me why am i so tired also me laughs like a hysterical bitch 24 7 and cannot duduk diam	0	0	0	implicit_hate	funny
3768	3837	steven spielberg is a stupid bitch url	0	0	0	not_hate	funny
3769	3838	so only women can experience sexism i call bs url	0	0	0	implicit_hate	funny
3770	3839	felling love with this couture inspired sandwich maker by dash url url	0	0	0	not_hate	funny
3771	3840	i believe the problem with the argument is that although yes not all men disrespect women	0	0	0	not_hate	funny
3772	3841	basically women are the chicks woolies is the crew	0	0	0	implicit_hate	funny
3773	3842	there are some notorious notallmen ers on my timeline they completely dismiss everything women complain about because not all men	0	0	0	not_hate	funny
3774	3843	5 women tellin u 2 ur face that they re scared 2 walk down the street alone and ur still so set on that u argue instead of listen	0	0	0	not_hate	funny
3775	3844	i understand why men don t like women very much anymore i do right left url	0	0	0	not_hate	funny
3776	3845	they also attack the stat that 1 aussie woman a week is killed by her partner they swat it away in the biggest ways	0	0	0	implicit_hate	not_funny
3777	3846	how are death threats any less reprehensible than rape threats would you rather be killed than raped	0	0	0	not_hate	funny
3778	3847	are you really pulling a here the movement targets the systemic issue of patriarchy not ind url	0	0	0	not_hate	funny
3779	3848	you sure are	0	0	0	not_hate	funny
3780	3849	wonder how insecure you have to be to tweet	0	0	0	not_hate	funny
3781	3850	a little theory i m working on if there s a voice in your spirit compelling you to say url	0	0	0	not_hate	funny
3782	3851	where are you getting from i took issue with the fact they don t explain the url	0	0	0	not_hate	funny
3783	3852	sorry you cunt of a paper you bitch of a paper you whore to bill and melinda gates you are worth shit to the wor url	0	0	0	explicit_hate	funny
3784	3853	little brother just told me to fuck off and i m a bitch well it s ya bday next week hun i m just gonna send ur present back lil cunt x	0	0	0	implicit_hate	funny
3785	3854	i can be a rude cunt sometimes but don t be a bitch about it just lax it out and kick back	0	0	0	implicit_hate	funny
3786	3855	guys who call me or others who re slut bitch cunt or whore don t deserve my attention or time i won t date you	0	0	0	explicit_hate	funny
3787	3856	trump is a piece of shit and i hope he rots in hell what a fucking cunt ass bitch url	0	0	0	explicit_hate	funny
3788	3857	oooohhhh bitch didn t even listen to the dead kennedys what a cunt lol i m 34 and hate rap	0	0	0	not_hate	funny
3789	3858	oh i get it believe me fucking pussy ass bitch cunt hoe	0	0	0	explicit_hate	funny
3790	3859	bitch what the fuck do you mean you cant find the fucking page cunt i need to vote for my boys dont you understand url	0	0	0	not_hate	funny
3791	3860	stop talking about the flag u dont give a shit about a soldier or a flag draft dodging treasonous mein kunt grimy bitch	0	0	0	implicit_hate	funny
3792	3861	names such as bitch whore or any other gender based sexualised language is sexual harrassment url	0	0	0	implicit_hate	funny
3793	3862	wanna kno what i deadass love i ve never seen my mans name under any whore ass bitches picture on social media ever	0	0	0	implicit_hate	funny
3794	3863	dat whore karma ah bitch	0	0	0	explicit_hate	funny
3795	3864	bitch is a whore and blamed me and really thinks i m gonna accept this shit haha patience is a virtue you gon get your blessing	0	0	0	implicit_hate	funny
3796	3865	posted a tweet on one of o reilly s today and it appears i unleashed the psychos been called a russian cunt bitch and whore already	0	0	0	implicit_hate	funny
3797	3866	who the fuck is calling my girl a whore and a bitch she hasn t even been at that school for a whole month people are fucking stupid	0	0	0	explicit_hate	funny
3798	3867	reagan was the bitch whore of corporate america next comes vote the gop out url	0	0	0	not_hate	funny
3799	3868	a guy in my jr high called me a slut bitch and whore bc i didnt like him thus began relentless bullying by my pe url	0	0	0	not_hate	funny
3800	3869	i can t believe it took this bitch 2 weeks to ship my damn cdg fur coat fucking whore i m paying you do your job	0	0	0	explicit_hate	funny
3801	3870	bitches was in the 6th grade getting driven home from school by their boyfriends looking back at their whore ways mad at game	0	0	0	implicit_hate	funny
3802	3871	never try to holla at women who dissed you in his school i got called misogynistic egotistical whore monger damn bitch ok have a nice day	0	0	0	explicit_hate	funny
3803	3872	i literally fucking died lmao she said bitch this ain t a whore house	0	0	0	implicit_hate	funny
3804	3873	eat fucking shit you stupid cunt bitch whore twat	0	0	0	explicit_hate	funny
3805	3874	lmao this bitch got no clue what shes even attracted too show any women vulnerability and shes gonna be url	0	0	0	not_hate	funny
3806	3875	i see those outlander women who continually bitch about to terry have blocked me lol snowflakes	0	0	0	implicit_hate	funny
3807	3876	larry flynt you making porn of women you are a sick bitch pig dog profit off women sexually demeaning democraps are mentally unstable sicko	0	0	0	explicit_hate	funny
3808	3877	oh fuck off julian you just hate women you sooky bitch	0	0	0	explicit_hate	funny
3809	3878	oh look ipigga thinks she knows women who struggle fuck off bitch	0	0	0	explicit_hate	funny
3810	3879	i dont think us women will ever be ok with anyone calling us a bitch lmao no matter how you mean it	0	0	0	not_hate	funny
3811	3880	how bout women that bitch the wolf no fine where s the equality	0	0	0	implicit_hate	funny
3812	3881	bitch is literal referring to the mass murder of falsely accused women and one man weinstein isn t even to court url	0	0	0	not_hate	funny
3813	3882	bitch leave you re insulting women right now guess what you re not a real man by any means so stfu ugly bully	0	0	0	implicit_hate	funny
3814	3883	before you bitch about teen pregnancy remember that man over the age of 18 father most babies born to women under 18	0	0	0	not_hate	funny
3815	3884	isnt the bitch is the one whose attacking women or people who cant or isnt able to defend self mussies are cave monkies	0	0	0	implicit_hate	funny
3816	3885	it s really sad how women gotta go threw so much shit from a man just to be considered a down bitch	0	0	0	implicit_hate	funny
3817	3886	you would have thought cam called that women a bitch the way y all reacted but gronk is just having fun foh	0	0	0	not_hate	funny
3818	3887	i love how women can just talk all day about a nigga not being shit but soon as a nigga say sum boutta bitch y all wanna attack the nigga	0	0	0	explicit_hate	funny
3819	3888	i like chilling with women that like women that like men that don t act like bitch ass niggas	0	0	0	explicit_hate	funny
3820	3889	hey guys it s ok for her to say no stop calling women bitches for declining your advances doesn t matter the tim url	0	0	0	not_hate	funny
3821	3890	men get hurt once and that s the end they stuck on that bitch for life women get hurt 1 000 times and they re still out looking for love	0	0	0	implicit_hate	funny
3822	3891	you re the most dumb nigga in the history of dumb niggas arguing with women like a lil bitch	0	0	0	explicit_hate	funny
3823	3892	and bitch i was tweeting a song i got no times being sad for smeone i mean im a busy women you see	0	0	0	not_hate	funny
3824	3893	when a man has a gf and wants 2 get w u say no 2 his dumb bitch self y do women become side chicks be respectful 2 other women damn	0	0	0	implicit_hate	funny
3825	3894	you should understand most of these women want to be single moms until finances bit then they bitch	0	0	0	implicit_hate	funny
3826	3895	if you degrade women to make you look feel bigger you are a bitch lol you cant do that to men so you take it out on who you can	0	0	0	implicit_hate	funny
3827	3896	the bitch flipped millions for em she deserved it most women would ve jacked it off url	0	0	0	implicit_hate	funny
3828	3897	once she starts giving him attitude he s with the next bitch instead of apologizing men give up easily but women hold on for yearss	0	0	0	not_hate	funny
3829	3898	drinking and getting high with lil sis only love her and my mother on god you bitch only women i need in my life and i m fine with it	0	0	0	implicit_hate	funny
3830	3899	narcissus was an attention whore an asshole a snitch and just a complete fucking cunt in general i m kinda glad he isn t coming back	0	0	0	explicit_hate	funny
3831	3900	all those haters calling me a whore when they could call me a dick juggling thunder cunt instead url	0	0	0	explicit_hate	funny
3832	3901	where s the punchline to fuck you cunt go die in a ditch whore that s not even in the form of a fo url	0	0	0	implicit_hate	funny
3833	3902	your orange colored scumpig cunt whore god will soon go into history as the worst potus his brainwas url	0	0	0	explicit_hate	funny
3834	3903	i don t appreciate getting called a slut a whore and a cunt for just taking you off snapchat ur telling me 2grow up no sweetie you need too	0	0	0	implicit_hate	funny
3835	3904	i used a belt to close my whore ass around it and hold it deep in place my cunt is throbbing like a massive knot is in me	0	0	0	implicit_hate	funny
3836	3905	or some other name or used a term like cunt or whore if it is obviously not url	0	0	0	not_hate	not_funny
3837	3906	you have sex youre a whore you dont have sex youre a stuck up prude youre a bitch if youre serious but youre a joke if you never care	0	0	0	not_hate	funny
3838	3907	a guy dated 8 girls in 3 years some people wow that s so cool a girl dated 7 guys in 7 years some people slut bitch whore	0	0	0	not_hate	funny
3839	3908	it sounds so ugly to hear a female talk about another female claiming she s a slut or whore like bitch it ain t yo pussy why u worried for	0	0	0	implicit_hate	funny
3840	3909	bitch please you re nothing more than putin s whore	0	0	0	not_hate	funny
3841	3910	that s exactly right bitch boy sean is no better than she is they re both all for the views and subs 2 drama whores	0	0	0	not_hate	funny
3842	3911	i said i was a whore bro i can be a real bitch as much as u want	0	0	0	implicit_hate	funny
3843	3912	you are a big piece of white trash you fucking pussy son of a bitch you re a fucking pussy i ll bitch slap u make u my prison whore	0	0	0	explicit_hate	funny
3844	3913	i was watching a fight on facebook that was edited and the one bitch got hit so many times they said combo whore	0	0	0	not_hate	funny
3845	3914	proved u can photoshop real good for a player u degenerate bitch whore	0	0	0	explicit_hate	funny
3846	3915	one of my coworkers just left a 3 minute voicemail on my phone singing saying life s a bitch life s a whore yt pi url	0	0	0	not_hate	funny
3847	3916	asked jacob why he was such a whore when we split up he said to piss you off it worked bitch you thot	0	0	0	implicit_hate	funny
3848	3917	i remember that time when this person from that group kept calling baekhyun eomma bitch please an attention whore url	0	0	0	not_hate	funny
3849	3918	third i do not remember calling her a slut or a whore or a bitch o saying anything else at all so char url	0	0	0	not_hate	funny
3850	3919	idgaf if you want to block my chick acc i know im a problematic bitch sometimes but whore this acc is really got url	0	0	0	not_hate	funny
3851	3920	and the son of a bitch can t buy it for his little pee pee whore boy and that just rankles his ass shut u url	0	0	0	implicit_hate	funny
3852	3921	bitch idgaf i m not in school dumb lil whore i use what the fuck i wanna use	0	0	0	implicit_hate	funny
3853	3922	when is the left going to stop war on conservative women boycott snl disgusting ratings whore only target cons url	0	0	0	not_hate	funny
3854	3923	i don t mind her saying she s a whore but the implication regarding other women and goes beyond the pale	0	0	0	not_hate	funny
3855	3924	since when is having and enjoying sex a character flaw since we started calling women whore s since we gave it a title	0	0	0	not_hate	funny
3856	3925	was it a secret its plain 2cthey whore out the women men use2gain what they want bid them to filth evil they w o url	0	0	0	implicit_hate	funny
3857	3926	stop calling women whores crazy ass url	0	0	0	explicit_hate	funny
3858	3927	jennifer lawrence is complaining about being a whore meanwhile she s punching old asian women in face who are sewing her costumes for her	0	0	0	implicit_hate	funny
3859	3928	bottle up their women and then whore around all day and you say you are practicing islam ok	0	0	0	implicit_hate	funny
3860	3929	have some dignity stop using whore shit to set the standard we got grandmother s etc we know what real women is	0	0	0	implicit_hate	funny
3861	3930	gntlement must know treat their women like princess not like whore ehehe	0	0	0	implicit_hate	not_funny
3862	3931	because it s easy to call women those things when the one hurting you repeatedly acts like he wasn t being the slut and whore himself	0	0	0	implicit_hate	funny
3863	3932	psa women were never sacred and unless you miss the madonna whore binary it s good that we ve let go of that stupid frame	0	0	0	implicit_hate	funny
3864	3933	the problem with women are sacred idea it is one half of the madonna whore dichotomy long used to divide women against each other 1 2	0	0	0	not_hate	funny
3865	3934	so that fat is blaming yeah women want to be bullshit	0	0	0	implicit_hate	funny
3866	3935	women don t want to be sacred that is some patriarchal controlling virgin whore bullshit	0	0	0	implicit_hate	funny
3867	3936	fits with the old paradigm of women in our culture as the madonna or the whore particularly in popular culture	0	0	0	not_hate	not_funny
3868	3937	since when did it become socially acceptable for guys to call women sluts whores hoe bitches or threaten them just wondering	0	0	0	implicit_hate	funny
3869	3938	so general kelly thinks women were sacred when he was growing up classic virgin and whore dichotomy	0	0	0	not_hate	funny
3870	3939	women are sacred plays into the madonna whore dichotomy it only protects women seen as sa url	0	0	0	not_hate	funny
3871	3940	women were never sacred he s talking about the ancient trope of virgin vs whore	0	0	0	not_hate	funny
3872	3941	you look like your whore mother dresses you in the dark you hit women and you were ugly even before skaterboy fixed your face	0	0	0	implicit_hate	funny
3873	3942	women as sacred is the tell that kelly views women thru a madonna whore lens read misogyny and he s racist to boot	0	0	0	not_hate	funny
3874	3943	oh yeah the good ol madonna whore dichotomy where only chaste women had value and then only as pr url	0	0	0	implicit_hate	funny
3875	3944	madonna whore complex pedaled by the illusion that women somehow embody the honor of the men with whom they re ass url	0	0	0	not_hate	funny
3876	3945	why do some men treat women like they re nothing but a pile of whore s that only want to have sex and do nothing else	0	0	0	implicit_hate	funny
3877	3946	men keep control dominance over women w sexual socialization fear violence they molest rape lust cheat like porn whores	0	0	0	implicit_hate	funny
3878	3947	you right about that so i m going to learn from you and treat women the right way i don t wanna be a male whore url	0	0	0	implicit_hate	funny
3879	3948	the slating of person_1 is disgusting just another virgin whore dichotomy at play all women deserve respect not just the good ones	0	0	0	implicit_hate	funny
3880	3949	should be gone from your lineup black women are targets of hate he proved by calling her a whore disgusted	0	0	0	implicit_hate	funny
3881	3950	you can t be pro sexual liberation for women especially and be anti hoe by calling people you don t like slut hoe whore	0	0	0	implicit_hate	funny
3882	3951	should fire now for calling a whore he can t stand strong black women url	0	0	0	implicit_hate	funny
3883	3952	jose the puta bitch says he doesn t cry about injuries to his players what a contradictory kunt conte response was brilliant imo	0	0	0	not_hate	funny
3884	3953	i won t deny someone right to be a anchovy kunt eater if that s what they want but don t think you will url	0	0	0	not_hate	funny
3885	3954	hahahahahahahaha no wonder you work for the sun you thick kunt	0	0	0	not_hate	funny
3886	3955	fuck off you kunt	0	0	0	explicit_hate	funny
3887	3956	you mean the truth kunt	0	0	0	not_hate	not_funny
3888	3957	also sad that you fucked your tooth up the dude with the kunt hoodie	0	0	0	implicit_hate	funny
3889	3958	but what about pizzagate you owl kunt	0	0	0	implicit_hate	funny
3890	3959	fuck yeah kunt love you my dawg url	0	0	0	not_hate	funny
3891	3960	motlante you power hungry kunt you wanna be relevant shut up we know that	0	0	0	implicit_hate	funny
3892	3961	good luck with ash taylor mitch oh that s right you fuckwits couldn t sign a local junior your a kunt like your coach	0	0	0	not_hate	funny
3893	3962	fuck love a loose kunt you can jack off into	0	0	0	implicit_hate	funny
3894	3963	you running a progressive platform cause if so let s goooooo girl make america kunt again url	0	0	0	not_hate	funny
3895	3964	list fails without 50 things to think about to stop you doing your beans by kunt and the gang	0	0	0	not_hate	funny
3896	3965	you really are a daft kunt verhofstadt it s called democracy a concept you are unfamiliar with in the eu	0	0	0	not_hate	funny
3897	3966	this kunt is from chicago too you know that right another alinsky foll url	0	0	0	not_hate	funny
3898	3967	wrong you slithering kunt	0	0	0	not_hate	funny
3899	3968	but azealia you re not happy with only having your intellectual equals aka the kunt brigade you want cardi s place nicki s place lol	0	0	0	not_hate	funny
3900	3969	you made it kunt url	0	0	0	not_hate	funny
3901	3970	you know i m a full animal nut i know horseys love racing most involved treat the horses like family this kunt tho	0	0	0	not_hate	funny
3902	3971	put some respek on your name stop letting people down play and belittle what you have done keep pride in your releases head kunt	0	0	0	not_hate	funny
3903	3972	you are a kunt url	0	0	0	not_hate	funny
3904	3973	rip twitter bitch cunt	0	0	0	explicit_hate	funny
3905	3974	karma points to but fuck karma is a bitch and is still a cunt	0	0	0	implicit_hate	funny
3906	3975	angie sure showed me fucking cunt and bitch ass haters from the past but when i was hit it was by 3 men	0	0	0	not_hate	funny
3907	3976	okayyy now what the fuck is this shit u lil cunt ass bitch url	0	0	0	implicit_hate	funny
3908	3977	don t be such a cunt joann lol nov 8th has come and gone the wicked bitch of the eas url	0	0	0	not_hate	funny
3909	3978	keep following you bitch wannabe cunt i am important to you because i am your god i wi url	0	0	0	implicit_hate	funny
3910	3979	well you cock sucking bitch from fl keep your fucking cunt mouth closed look for fire	0	0	0	explicit_hate	funny
3911	3980	allies 10 year old brother is calling me a cunt and a bitch bc i asked him a question	0	0	0	not_hate	funny
3912	3981	you re a bitch ass cunt	0	0	0	explicit_hate	funny
3913	3982	you left me in the dark for some bitch that had a kid while you were in the pin but yet you still chose that dry cunt over your son how sad	0	0	0	implicit_hate	funny
3914	3983	conte being a little bitch as per get sacked already you average cunt	0	0	0	implicit_hate	funny
3915	3984	bitch i loterally was this you never trusted my driving enough cunt whore bitch	0	0	0	implicit_hate	funny
3916	3985	i just realized i used whore instead of cunt oh how the tables have turned	0	0	0	implicit_hate	funny
3917	3986	u cunt fuker of a dog whore of a grandma	0	0	0	explicit_hate	funny
3918	3987	i ve been called a son of a whore and a cunt today already it s not even 1 yet	0	0	0	implicit_hate	funny
3919	3988	you can t call anyone a whore when you re taking up the ass from your father cunt	0	0	0	explicit_hate	funny
3920	3989	but i m not a mean girl ok i was once but is calling my bestie a cunt and a whore so bad oh an url	0	0	0	not_hate	funny
3921	3990	just walked past this women and she goes hello you cunt i m crying	0	0	0	implicit_hate	funny
3922	3991	but the plant gets devoured by the animal and the animal devoured by us because nature rather like i spoke of women before is a cunt	0	0	0	implicit_hate	funny
3923	3992	i refuse to be a stuck up judgmental hypocritical boring non progressive cunt just to put other women streamers down	0	0	0	implicit_hate	funny
3924	3993	but anyway my point is men don t lose sleep wishing they were nicer like other men are women do try not to i m not saying be a cunt	0	0	0	not_hate	funny
3925	3994	i didn t realize girls who wear huge bows in their hair called other women cunt northern bell s must be bred t url	0	0	0	not_hate	funny
3926	3995	you re a cunt for judging women by what they chose to do hate to break that to you	0	0	0	not_hate	funny
3927	3996	cunt again it was odd how men like suggs used that word to demean women when it was the only part of a woman they valued	0	0	0	not_hate	funny
3928	3997	name 1 islamic cunt ree where muslim women can marry a non muslim now don t say u r only concerned about india	0	0	0	implicit_hate	funny
3929	3998	aw aye so putting men and women together justifies sexual assault what a daft cunt url	0	0	0	not_hate	funny
3930	3999	i have called more men the word cunt than i have women because in my experience more men are cunts than women are	0	0	0	not_hate	funny
3931	4000	trust women and support their decisions them make in their pregnancy and don t be a cunt	0	0	0	implicit_hate	funny
3932	4001	black woman are aggressive while white women are stupidly programmed by society to be nice damsels in distress read url	1	discredit	passive	implicit_hate	funny
3933	4002	women are stupid and dumb and man is smart and rape is ok	1	discredit	passive	implicit_hate	funny
3934	4003	bitch do you think those women are stupid don t even try to kiss and lick their ass the url	1	discredit	passive	implicit_hate	funny
3935	4004	white women are stupid url	1	discredit	passive	not_hate	funny
3936	4005	she s an uppity racist bitch and those women are stupid for being there and giving her the time of day	1	discredit	passive	not_hate	funny
3937	4006	sometimes women are stupid too majority of white women voted for a sexist misogynist pig	1	discredit	passive	implicit_hate	funny
3938	4007	oh but they do then they go around and bitch how all women are stupid golddiggers because they went to url	1	discredit	passive	implicit_hate	funny
3939	4008	foster mum saying european women are stupid alcoholics is the basic attitude of her culture s numerous rape gangs url	1	discredit	passive	implicit_hate	funny
3940	4009	to accept this notion proves women are stupid url	1	discredit	passive	not_hate	funny
3941	4010	women are stupid they get cheated on and approach and fight the side chic bitch who cheated on you who stupidity is unbelievable	1	discredit	passive	implicit_hate	funny
3942	4011	sucking my own dick cause women are stupid	1	discredit	passive	implicit_hate	funny
3943	4012	you know your women are stupid just like you re_ bitch please did i fuck you_ what importance do you have in my life_ are you retarded_	1	discredit	passive	implicit_hate	funny
3944	4013	so a woman shouldn t be questioned if you does a bobbitt on him in his sleep women are stupid to let any man bea url	1	discredit	passive	implicit_hate	funny
3945	4014	reason why some women are stupid af url	1	discredit	passive	not_hate	funny
3946	4015	she just keeps digging that women are stupid if they didn t vote for me hole deeper and deeper	1	discredit	passive	implicit_hate	funny
3947	4016	because some women are stupid url	1	discredit	passive	not_hate	funny
3948	4017	because some women are stupid url	1	discredit	passive	not_hate	funny
3949	4018	she clearly thinks women are stupid bitch needs to take a seat	1	discredit	passive	implicit_hate	funny
3950	4019	she clearly thinks women are stupid bitch needs to take a seat	1	discredit	passive	implicit_hate	funny
3951	4020	i personally think that men who beat women are cowards and men who rape women are stupid and full of scum both were not rai	1	discredit	passive	not_hate	funny
3952	4021	i called my ex wife a cunt all the time she acted like i just called her a dork or something white women are stupid	1	discredit	passive	implicit_hate	funny
3953	4022	this ugly bitch has a mistress women are stupid	1	discredit	passive	explicit_hate	funny
3954	4023	your lady probably is a bitch though most women are bitches and whores a woman who wants you to f url	1	discredit	passive	not_hate	funny
3955	4024	women are bitches 1 time this bitch in bal asked me to fill in on higher bracket tennis league i did won but hadn t registered	1	discredit	passive	not_hate	funny
3956	4025	any woman that likes me is a bitch all women are bitches	1	discredit	passive	implicit_hate	funny
3957	4026	since you ve completely proven you re a complete bitch then you re just a complete bitch forever and if you are all women are bitches	1	discredit	passive	implicit_hate	funny
3958	4027	lmao as if this cunt gives a fuck about women with anxiety url	0	0	0	not_hate	funny
3959	4028	you guys nailed it i ve had 3 seperate fits of hysterical laughter and i didn t even make it to the school yet	0	0	0	not_hate	funny
3960	4029	you seem hysterical screaming is not gonna make the trump collusion with russia less true no matter the size of the font	0	0	0	not_hate	funny
3961	4030	if you need a laugh or if you have 80hd you ll get that in a sec these are hysterical url	0	0	0	not_hate	funny
3962	4031	you are a hysterical moron url	0	0	0	not_hate	funny
3963	4032	lolol that s so not right hysterical talent bites in the end doesn t it thanks for being you though	0	0	0	not_hate	funny
3964	4033	doesnt make u better than anybody else its about what you do and that a silly title based on gpa is ridiculous and absolutely hysterical	0	0	0	not_hate	funny
3965	4034	you lost me to hysterical laughter at hotdogs on legs	0	0	0	not_hate	funny
3966	4035	you seem a little shrill and hysterical tonight junior are you getting scared url	0	0	0	not_hate	funny
3967	4036	noely i see you ve become hysterical since i last saw you don t blam you one bit you re in qld right	0	0	0	not_hate	funny
3968	4037	hahahahahahaha your hysterical like you know shit teump has url	0	0	0	not_hate	funny
3969	4038	congratulations jo you are the most hysterical person i ve ever encountered on social url	0	0	0	not_hate	funny
3970	4039	that s hysterical though you didn t mean it to be	0	0	0	not_hate	funny
3971	4040	absolutely shameful 27 month sentence woman jailed for false rape allegation against police officer url	0	0	0	not_hate	not_funny
3972	4041	i don t know one woman who has not experienced harassment the gamut from demeaning comments all the way to rape	0	0	0	not_hate	funny
3973	4042	male logic is a woman should get life for accusing a man of rape but an actual rapist shouldn t	0	0	0	implicit_hate	funny
3974	4043	if any woman is a victim of sexual assault i pray you read the timeline having an ex who was a victim of rape tell me she was and	0	0	0	not_hate	funny
3975	4044	doing an even bigger eyeroll at the famous tw tweeting their sick little pornified rape fantasies we see you dude no woman says that	0	0	0	not_hate	funny
3976	4045	brilliant stone a woman after rape there is no scandal url	0	0	0	not_hate	funny
3977	4046	thank you for celebrating sri foodnaath day please take action against that woman for refusing rape url	0	0	0	not_hate	not_funny
3978	4047	even if a woman goes to a nude beach doesnt warrant sexual abuse assault or rape stop victim shameing	0	0	0	implicit_hate	funny
3979	4048	this is what s so worrying at one end asking a woman out for coffee on the other rape it misses what actually url	0	0	0	not_hate	funny
3980	4049	family of nine asylum seekers gang rape drunk woman url	0	0	0	not_hate	not_funny
3981	4050	things got heated breaking woman sets pedophile muslim man on fire after catching him rape 7 yr old daughter url	0	0	0	implicit_hate	funny
3982	4051	says the woman who supports rape	0	0	0	not_hate	not_funny
3983	4052	also just because a woman has been drinking is not a invitation to rape	0	0	0	implicit_hate	funny
3984	4053	says the woman who votes for rape enabling criminal and supports killing babies	0	0	0	not_hate	not_funny
3985	4054	see you are doing it again no woman who is criticizing mcgowan is saying or thinks jokes about rape are ok	0	0	0	not_hate	funny
3986	4055	i cannot imagine any woman who does not have a sexual assualt or rape or both even more than once sad url	0	0	0	not_hate	funny
3987	4056	5 tunisians try to rape lampedusa woman 3 url	0	0	0	not_hate	not_funny
3988	4057	the as currently constituted is merely a cunt hole there s a lot of scum in there just bolted out of the mire	0	0	0	not_hate	funny
3989	4058	u fucking cunt u wanna fuck me duck hole cack lord bafaf excuease me i wang to flout ur hbox please suck me dadd top 5 gay	0	0	0	explicit_hate	funny
3990	4059	giving you a sneak peak of her hot little cunt hole url	0	0	0	implicit_hate	funny
3991	4060	looooooooool i can t believe ben wotts aka dick head fuck boy send me a pic of his hairy ass hole n asked me to peg him weird cunt	0	0	0	explicit_hate	funny
3992	4061	k i come on to twitter to make fun of you but i dont fucking need to bc you do it yourself fuck off cunt hole url	0	0	0	not_hate	funny
3993	4062	also cunt hole is redundant	0	0	0	not_hate	not_funny
3994	4063	getting my monster prolapsed cunt totally fucking destroyed by the one and only versffla my hole is so fucked up url	0	0	0	implicit_hate	funny
3995	4064	fyi mariah rhymes with pariah which in german rhymes with washed up has been cunt hole url	0	0	0	not_hate	funny
3996	4065	johnny castle loves always wet warm fuck hole of rilynn rae with tiny bottom and trimmed cunt url	0	0	0	not_hate	funny
3997	4066	ole fat neck ass nigha release the motherfucking song i ve had it with you cunt holes	0	0	0	explicit_hate	funny
3998	4067	xd tight hole lost 3 kids ok cunt penetrate	0	0	0	not_hate	funny
3999	4068	fat cunt most likely made the hole lmao	0	0	0	implicit_hate	funny
0	4069	is like a hysterical woman trying to out scream i became a conservative years ago when the democrats treated clarence thomas in such a despicable manner hope the public is watching this repeat	0	0	0	not_hate	funny
